City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Padang,ID,2022-04-13 02:08:36,-0.9492,100.3543,82.45,69,37,0.96
293,Micheweni,TZ,2022-04-13 02:08:36,-4.9667,39.8333,80.82,78,100,9.33
294,Nichinan,JP,2022-04-13 02:08:37,31.6,131.3667,73.36,78,18,2.71
295,Morrope,PE,2022-04-13 02:08:37,-6.5417,-80.0111,68.99,79,26,14.34
296,Ilebo,CD,2022-04-13 02:08:38,-4.3167,20.5833,70.97,94,64,1.1
297,Zhangjiakou,CN,2022-04-13 02:08:21,40.81,114.8794,51.53,45,54,10.07
298,Shenjiamen,CN,2022-04-13 02:08:38,29.9576,122.298,61.54,99,100,4.65
299,Itarema,BR,2022-04-13 02:08:39,-2.9248,-39.9167,77.74,87,89,7.96
300,Bauchi,NG,2022-04-13 02:08:39,10.5,10.0,73.99,67,99,2.42
301,Suluq,LY,2022-04-13 02:08:40,31.6682,20.2521,59.25,52,100,14.09
302,Vyartsilya,RU,2022-04-13 02:08:40,62.1764,30.693,31.62,97,100,1.36
303,Alofi,NU,2022-04-13 02:08:40,-19.0595,-169.9187,78.69,83,40,1.14
304,Moreira Sales,BR,2022-04-13 02:08:41,-24.0622,-53.0069,68.25,97,3,5.44
305,Pekin,CN,2022-04-13 02:08:17,39.9075,116.3972,57.09,23,58,11.61
306,Manaira,BR,2022-04-13 02:08:41,-7.7061,-38.1544,70.23,57,65,3.06
307,Samarai,PG,2022-04-13 02:08:42,-10.6167,150.6667,84.63,72,80,11.41
308,Bacungan,PH,2022-04-13 02:08:43,9.9106,118.7022,84.2,67,100,4.03
309,Abalak,RU,2022-04-13 02:08:43,58.1286,68.5944,33.91,84,100,7.99
310,Boende,CD,2022-04-13 02:08:44,-0.2167,20.8667,71.82,90,26,2.44
311,Murmashi,RU,2022-04-13 02:08:44,68.8154,32.8115,19.81,92,0,2.24
312,Betioky,MG,2022-04-13 02:08:44,-23.7167,44.3833,68.56,56,14,7.76
313,Angoche,MZ,2022-04-13 02:08:45,-16.2325,39.9086,74.48,89,25,3.42
314,Zastron,ZA,2022-04-13 02:08:45,-30.3023,27.084,53.44,65,100,1.12
315,Payakumbuh,ID,2022-04-13 02:08:47,-0.2202,100.6308,79.18,75,98,1.59
316,Pedernales,DO,2022-04-13 02:08:47,18.0384,-71.744,79.77,70,17,9.31
317,Nanakuli,US,2022-04-13 02:08:48,21.3906,-158.1547,85.95,45,75,9.22
318,Jasper,US,2022-04-13 02:08:16,37.2001,-94.3502,73.45,69,0,25.32
319,Dhidhdhoo,MV,2022-04-13 02:08:48,6.8833,73.1,84.02,71,36,6.44
320,Coihaique,CL,2022-04-13 02:08:49,-45.5752,-72.0662,49.95,66,20,9.22
321,Horodnya,UA,2022-04-13 02:08:49,51.8909,31.5974,36.19,93,100,16.13
322,Wanning,CN,2022-04-13 02:09:50,18.8003,110.3967,82.29,69,2,4.7
323,Casper,US,2022-04-13 02:09:50,42.8666,-106.3131,14.72,78,100,10.36
324,Marzuq,YE,2022-04-13 02:09:51,14.4,46.4667,70.07,21,0,5.77
325,Cururupu,BR,2022-04-13 02:09:51,-1.8283,-44.8683,75.16,95,98,2.95
326,Losal,IN,2022-04-13 02:08:15,27.4,74.9167,79.03,21,0,10.76
327,Ola,RU,2022-04-13 02:09:52,59.5833,151.2833,23.18,55,54,6.17
328,Morinville,CA,2022-04-13 02:09:52,53.8001,-113.652,23.86,51,100,11.3
329,Toamasina,MG,2022-04-13 02:09:53,-18.1667,49.3833,74.28,87,38,3.85
330,Mongo,TD,2022-04-13 02:09:53,12.1844,18.693,82.33,45,19,6.04
331,Barabai,ID,2022-04-13 02:09:54,-2.5833,115.3833,86.4,64,89,2.33
332,Mumford,GH,2022-04-13 02:09:54,5.2618,-0.759,80.08,83,100,4.92
333,Ghanzi,BW,2022-04-13 02:09:54,-21.5667,21.7833,70.07,49,93,5.41
334,Fukue,JP,2022-04-13 02:09:55,32.6881,128.8419,66.56,94,75,6.91
335,Beni Mazar,EG,2022-04-13 02:09:55,28.4962,30.8029,54.12,66,7,16.46
336,Grand-Santi,GF,2022-04-13 02:09:56,4.25,-54.3833,72.39,99,83,2.21
337,Khandela,IN,2022-04-13 02:09:56,27.6,75.5,79.12,20,0,8.12
338,Forbes,AU,2022-04-13 02:09:57,-33.3833,148.0167,72.14,45,23,5.68
339,San Patricio,US,2022-04-13 02:08:53,28.017,-97.5169,77.9,87,1,21.39
340,Big Spring,US,2022-04-13 02:09:57,32.2504,-101.4787,82.85,9,0,14.97
341,Marystown,CA,2022-04-13 02:09:58,47.1666,-55.1483,37.85,100,23,1.01
342,Saint George,US,2022-04-13 02:06:45,37.1041,-113.5841,54.63,11,0,10.36
343,Tailai,CN,2022-04-13 02:09:59,46.3833,123.4,50.94,17,3,7.38
344,Mayo,US,2022-04-13 02:09:59,38.8876,-76.5119,69.75,71,75,4.61
345,Tynda,RU,2022-04-13 02:09:59,55.1667,124.7167,29.86,50,12,6.96
346,Brokopondo,SR,2022-04-13 02:10:00,4.75,-55.1667,75.49,90,88,9.04
347,Tadine,NC,2022-04-13 02:10:00,-21.55,167.8833,78.76,68,78,8.77
348,Kaabong,UG,2022-04-13 02:10:01,3.4836,34.1492,65.98,64,64,7.36
349,Fort Walton Beach,US,2022-04-13 02:09:30,30.4058,-86.6188,70.45,89,75,11.99
350,Podgorenskiy,RU,2022-04-13 02:10:02,50.405,39.6429,51.93,84,98,12.62
351,Rovaniemi,FI,2022-04-13 02:10:03,66.5,25.7167,29.61,80,0,2.3
352,Viedma,AR,2022-04-13 02:10:04,-40.8135,-62.9967,50.76,47,11,9.24
353,Lavrentiya,RU,2022-04-13 02:10:04,65.5833,-171.0,19.81,84,95,10.94
354,Yeniseysk,RU,2022-04-13 02:10:05,58.4497,92.1703,30.06,83,100,1.12
355,Hasaki,JP,2022-04-13 02:06:59,35.7333,140.8333,82.29,71,100,9.55
356,High Level,CA,2022-04-13 02:05:05,58.5169,-117.136,15.57,78,99,5.64
357,San Miguel,SV,2022-04-13 02:10:06,13.4833,-88.1833,82.67,60,100,3.65
358,Waipawa,NZ,2022-04-13 02:10:06,-41.4122,175.5153,55.47,68,100,18.99
359,Saldanha,ZA,2022-04-13 02:10:07,-33.0117,17.9442,61.97,90,100,10.63
360,Mount Isa,AU,2022-04-13 02:08:36,-20.7333,139.5,92.97,26,100,13.8
361,Horsham,GB,2022-04-13 02:10:07,51.064,-0.3272,51.82,92,75,3.44
362,Ust-Nera,RU,2022-04-13 02:10:08,64.5667,143.2,13.59,82,89,3.2
363,Alpena,US,2022-04-13 02:10:08,45.0617,-83.4327,46.72,61,75,5.99
364,Sao Filipe,CV,2022-04-13 02:10:09,14.8961,-24.4956,70.39,77,100,9.82
365,Dunedin,NZ,2022-04-13 02:07:24,-45.8742,170.5036,60.8,48,40,3.0
366,Pitimbu,BR,2022-04-13 02:10:09,-7.4706,-34.8086,79.39,82,95,6.67
367,Vadso,NO,2022-04-13 02:10:10,70.0744,29.7487,28.56,80,100,12.66
368,Tabas,IR,2022-04-13 02:10:10,33.5959,56.9244,72.64,12,1,5.97
369,Northam,GB,2022-04-13 02:10:11,51.0333,-4.2167,52.61,96,83,13.06
370,Obo,CF,2022-04-13 02:11:11,5.3998,26.4869,68.79,87,25,1.77
371,Houma,US,2022-04-13 02:10:05,29.5958,-90.7195,75.2,87,100,3.0
372,Port Hedland,AU,2022-04-13 02:11:12,-20.3167,118.5667,93.25,27,1,0.0
373,Santo Domingo,DO,2022-04-13 02:09:58,18.5001,-69.9886,76.03,91,20,4.0
374,Conceicao Do Araguaia,BR,2022-04-13 02:11:13,-8.2578,-49.2647,74.3,94,98,3.56
375,Sinnamary,GF,2022-04-13 02:08:05,5.3833,-52.95,77.68,87,82,11.3
376,Guarapari,BR,2022-04-13 02:11:13,-20.6667,-40.4975,76.89,86,78,5.26
377,Kudahuvadhoo,MV,2022-04-13 02:11:14,2.6708,72.8944,84.4,74,89,15.57
378,Kaitangata,NZ,2022-04-13 02:06:46,-46.2817,169.8464,58.66,48,37,2.04
379,Oranjemund,NA,2022-04-13 02:11:15,-28.55,16.4333,59.76,87,10,2.53
380,Port Macquarie,AU,2022-04-13 02:08:41,-31.4333,152.9167,64.89,79,94,8.08
381,Belur,IN,2022-04-13 02:11:15,13.1667,75.8667,72.88,62,100,0.31
382,Umuarama,BR,2022-04-13 02:11:16,-23.7664,-53.325,69.08,95,15,5.03
383,Roxana,CR,2022-04-13 02:11:16,10.2753,-83.7513,81.03,93,70,3.11
384,Itoman,JP,2022-04-13 02:11:17,26.1247,127.6694,77.4,81,75,14.97
385,Koslan,RU,2022-04-13 02:11:17,63.4564,48.8989,34.3,99,100,5.39
386,Mayakonda,IN,2022-04-13 02:11:17,14.2833,76.0833,78.67,60,100,3.74
387,Uzhur,RU,2022-04-13 02:11:18,55.3036,89.8339,30.09,76,89,6.29
388,Maniitsoq,GL,2022-04-13 02:11:18,65.4167,-52.9,21.88,85,8,8.88
389,Reshetylivka,UA,2022-04-13 02:11:19,49.565,34.0782,36.14,97,100,14.18
390,Bilibino,RU,2022-04-13 02:11:19,68.0546,166.4372,16.21,53,100,2.98
391,Biltine,TD,2022-04-13 02:11:20,14.5333,20.9167,81.48,19,4,8.88
392,Mareeba,AU,2022-04-13 02:11:20,-17.0,145.4333,86.43,61,98,6.64
393,Santa Cruz,BO,2022-04-13 02:06:56,-17.8,-63.1667,72.88,92,28,7.34
394,Volsk,RU,2022-04-13 02:11:22,52.0333,47.3833,50.5,81,100,12.5
395,Winslow,US,2022-04-13 02:11:22,35.0242,-110.6974,50.18,6,0,18.41
396,Auki,SB,2022-04-13 02:11:23,-8.7676,160.7034,86.7,56,17,2.04
397,Cacu,BR,2022-04-13 02:11:23,-18.5567,-51.1308,73.9,75,12,0.58
398,Palmer,US,2022-04-13 02:11:24,42.1584,-72.3287,57.81,49,75,12.66
399,San Quintin,MX,2022-04-13 02:11:24,30.4833,-115.95,58.77,62,0,22.32
400,Sokoni,TZ,2022-04-13 02:11:25,-6.4333,39.55,76.86,79,100,11.5
401,Sangueya,GN,2022-04-13 02:11:25,10.7,-14.3667,71.94,85,95,3.31
402,Jay,US,2022-04-13 02:11:26,44.5039,-70.2162,53.38,68,49,2.37
403,Khulo,GE,2022-04-13 02:11:26,41.644,42.3129,32.23,98,100,3.78
404,Mokshan,RU,2022-04-13 02:11:27,53.4365,44.6132,46.9,89,100,7.56
405,Ozernovskiy,RU,2022-04-13 02:11:27,51.5,156.5167,30.88,83,37,11.23
406,Januaria,BR,2022-04-13 02:11:28,-15.4833,-44.3667,76.5,65,58,1.05
407,Madras,IN,2022-04-13 02:11:28,13.0878,80.2785,84.18,87,40,2.3
408,Vao,NC,2022-04-13 02:11:28,-22.6667,167.4833,75.51,73,7,8.5
409,Uray,RU,2022-04-13 02:11:29,60.1247,64.7758,33.17,91,100,5.68
410,Yar-Sale,RU,2022-04-13 02:11:29,66.8333,70.8333,34.39,100,100,8.9
411,Cap Malheureux,MU,2022-04-13 02:11:30,-19.9842,57.6142,77.47,84,19,5.01
412,Hailar,CN,2022-04-13 02:11:30,49.2,119.7,40.77,30,7,6.15
413,Crotone,IT,2022-04-13 02:11:30,39.0851,17.1178,52.2,66,100,3.4
414,Ratnagiri,IN,2022-04-13 02:11:31,16.9833,73.3,82.11,71,99,1.07
415,Asfi,MA,2022-04-13 02:11:31,32.2994,-9.2372,59.43,84,56,5.91
416,Kozuchow,PL,2022-04-13 02:11:32,51.7456,15.5949,42.48,70,14,6.62
417,Taltal,CL,2022-04-13 02:11:32,-25.4,-70.4833,62.15,76,0,4.9
418,Bereda,ES,2022-04-13 02:12:33,43.2686,-7.5406,50.14,97,98,3.8
419,Upernavik,GL,2022-04-13 02:12:33,72.7868,-56.1549,4.75,98,100,9.19
420,Gibraleon,ES,2022-04-13 02:12:34,37.3763,-6.969,54.01,74,2,9.17
421,Licheng,CN,2022-04-13 02:12:34,23.2955,113.8284,82.09,62,22,9.89
422,College,US,2022-04-13 02:12:35,64.8569,-147.8028,42.75,41,20,9.22
423,Sola,VU,2022-04-13 02:12:35,-13.8833,167.55,82.36,73,78,8.34
424,Longyearbyen,SJ,2022-04-13 02:12:36,78.2186,15.6401,15.64,86,75,0.0
425,Claye-Souilly,FR,2022-04-13 02:12:36,48.9449,2.6857,57.83,75,0,3.44
426,Parauna,BR,2022-04-13 02:12:37,-16.9478,-50.4486,74.28,72,38,1.88
427,Brewster,US,2022-04-13 02:12:37,41.3973,-73.6171,59.14,62,0,3.44
428,Awjilah,LY,2022-04-13 02:12:37,29.1081,21.2869,62.28,29,59,10.74
429,Halifax,CA,2022-04-13 02:12:38,44.6453,-63.5724,44.69,93,100,7.0
430,Burnie,AU,2022-04-13 02:12:38,-41.0667,145.9167,67.91,53,0,1.52
431,Swan Hill,AU,2022-04-13 02:12:39,-35.3378,143.5544,69.17,38,0,8.16
432,Chumikan,RU,2022-04-13 02:12:39,54.7183,135.315,27.48,81,100,8.9
433,Cardenas,CU,2022-04-13 02:12:40,23.0375,-81.2047,74.16,71,3,16.69
434,Fort Frances,CA,2022-04-13 02:12:40,48.5999,-93.4003,38.05,76,100,11.5
435,Guskhara,IN,2022-04-13 02:12:41,23.5,87.75,84.15,69,71,8.97
436,Jalu,LY,2022-04-13 02:12:41,29.0331,21.5482,62.22,29,59,10.96
437,Pingliang,CN,2022-04-13 02:12:41,35.5392,106.6861,55.29,31,95,6.24
438,Akonolinga,CM,2022-04-13 02:12:42,3.7667,12.25,68.86,99,100,1.97
439,Lorengau,PG,2022-04-13 02:12:42,-2.0226,147.2712,84.97,68,5,6.69
440,Roebourne,AU,2022-04-13 02:12:43,-20.7833,117.1333,89.65,28,2,5.97
441,Pangai,TO,2022-04-13 02:12:43,-19.8,-174.35,86.11,66,20,6.91
442,Durham,US,2022-04-13 02:10:00,36.0335,-78.8664,71.53,70,33,2.37
443,Taybad,IR,2022-04-13 02:12:44,34.74,60.7756,63.86,25,0,2.13
444,Masvingo,ZW,2022-04-13 02:12:44,-20.0637,30.8277,61.48,90,22,3.89
445,Paragominas,BR,2022-04-13 02:12:45,-2.9667,-47.4833,73.02,99,100,2.28
446,Heishan,CN,2022-04-13 02:12:45,41.6892,122.1128,56.19,20,19,8.55
447,Sun Valley,US,2022-04-13 02:12:46,39.5963,-119.776,38.59,35,40,20.71
448,Shepsi,RU,2022-04-13 02:12:46,44.0361,39.1489,44.46,84,100,8.12
449,Beni Suef,EG,2022-04-13 02:12:46,29.0731,31.0979,53.89,69,1,14.27
450,Port Hardy,CA,2022-04-13 02:12:47,50.6996,-127.4199,43.05,48,100,12.82
451,Cangzhou,CN,2022-04-13 02:12:47,38.3167,116.8667,59.31,24,100,11.23
452,Xuddur,SO,2022-04-13 02:08:11,4.1213,43.8894,75.47,84,9,11.18
453,Reynosa,MX,2022-04-13 02:07:56,26.0833,-98.2833,79.99,79,0,21.85
454,Ostrovnoy,RU,2022-04-13 02:12:48,68.0531,39.5131,14.04,94,74,7.45
455,Tezu,IN,2022-04-13 02:12:49,27.9167,96.1667,80.74,49,12,2.95
456,Sungairaya,ID,2022-04-13 02:12:49,0.7,108.9,84.69,69,81,3.27
457,Tuatapere,NZ,2022-04-13 02:12:12,-46.1333,167.6833,56.75,57,18,3.71
458,Harper,LR,2022-04-13 02:12:50,4.375,-7.7169,79.16,87,100,7.87
459,Nara,JP,2022-04-13 02:09:07,34.6851,135.8049,75.96,62,99,4.99
460,Fereydun Kenar,IR,2022-04-13 02:12:50,36.6864,52.5225,56.84,85,100,30.98
461,Zhigansk,RU,2022-04-13 02:12:51,66.7697,123.3711,9.39,82,100,6.8
462,Boa Vista,BR,2022-04-13 02:10:36,2.8197,-60.6733,80.58,74,40,11.5
463,Bulaevo,KZ,2022-04-13 02:12:51,54.9056,70.4439,39.78,64,100,14.67
464,Dayong,CN,2022-04-13 02:13:52,25.0209,118.2898,82.67,52,1,5.37
465,De-Kastri,RU,2022-04-13 02:13:52,51.4667,140.7833,29.84,78,100,10.0
466,Guatire,VE,2022-04-13 02:13:53,10.4762,-66.5427,70.07,98,56,2.26
467,Saint-Augustin,CA,2022-04-13 02:13:53,51.226,-58.6502,27.32,91,88,6.08
468,Carauari,BR,2022-04-13 02:13:53,-4.8828,-66.8958,74.07,96,97,1.95
469,Wanaka,NZ,2022-04-13 02:13:34,-44.7,169.15,58.1,65,63,1.01
470,Coruripe,BR,2022-04-13 02:13:54,-10.1256,-36.1756,77.18,77,75,7.99
471,Ouadda,CF,2022-04-13 02:13:55,8.0777,22.4007,76.96,55,94,2.77
472,Nhulunbuy,AU,2022-04-13 02:13:55,-12.2333,136.7667,77.61,94,75,6.91
473,Cruzeiro Do Sul,BR,2022-04-13 02:13:56,-29.5128,-51.9853,71.53,92,37,2.75
474,Baracoa,CU,2022-04-13 02:13:56,20.3467,-74.4958,76.69,83,76,15.05
475,Gushikawa,JP,2022-04-13 02:13:56,26.3544,127.8686,76.62,85,75,14.97
476,Sesheke,ZM,2022-04-13 02:13:57,-17.4759,24.2968,66.36,84,100,1.36
477,Vernon,CA,2022-04-13 02:13:57,50.2581,-119.2691,40.23,88,100,4.03
478,Mogotes,CO,2022-04-13 02:13:58,6.4756,-72.9705,64.63,88,75,2.46
479,Amahai,ID,2022-04-13 02:13:58,-3.3333,128.9167,84.9,63,99,2.48
480,Guanare,VE,2022-04-13 02:13:59,9.0418,-69.7421,81.3,49,47,4.23
481,Bubaque,GW,2022-04-13 02:13:59,11.2833,-15.8333,74.26,75,99,10.11
482,Bera,BD,2022-04-13 02:14:00,24.0833,89.6167,84.31,70,32,12.55
483,Paita,PE,2022-04-13 02:14:00,-5.0892,-81.1144,70.05,81,32,14.83
484,Ayna,PE,2022-04-13 02:14:01,-12.65,-73.9167,61.66,87,41,0.81
485,Demba,CD,2022-04-13 02:14:01,-5.51,22.2667,69.8,83,100,1.52
486,Saint-Francois,FR,2022-04-13 02:14:02,46.4154,3.9054,49.41,86,0,0.0
487,Salalah,OM,2022-04-13 02:14:02,17.0151,54.0924,78.89,89,75,3.44
488,Nishihara,JP,2022-04-13 02:14:03,26.1842,127.7558,76.68,83,75,14.97
489,Ongandjera,NA,2022-04-13 02:14:03,-17.8833,15.0667,68.41,76,96,6.13
490,Pisco,PE,2022-04-13 02:14:03,-13.7,-76.2167,67.01,82,0,8.05
491,Comodoro Rivadavia,AR,2022-04-13 02:12:46,-45.8667,-67.5,55.26,50,0,28.77
492,Mokhsogollokh,RU,2022-04-13 02:12:15,61.4681,128.9203,28.42,82,96,1.88
493,Kortkeros,RU,2022-04-13 02:14:04,61.8106,51.5806,32.18,99,100,4.79
494,Boysun,UZ,2022-04-13 02:14:05,38.2061,67.1986,60.98,48,82,2.53
495,Eureka,US,2022-04-13 02:10:39,40.8021,-124.1637,49.19,75,34,5.99
496,Duku,NG,2022-04-13 02:14:07,11.2361,4.9073,80.78,65,96,7.76
497,Soligalich,RU,2022-04-13 02:14:08,59.0778,42.2864,39.09,100,100,1.1
498,Margate,GB,2022-04-13 02:14:09,51.3813,1.3862,51.31,88,71,3.0
499,Bijie,CN,2022-04-13 02:12:17,27.3125,105.2942,61.16,63,0,3.22
500,Sao Simao,BR,2022-04-13 02:14:11,-21.4792,-47.5508,68.45,94,78,1.41
501,Mende,FR,2022-04-13 02:14:12,44.6667,3.5,36.27,68,89,4.56
502,Banda Aceh,ID,2022-04-13 02:14:13,5.5577,95.3222,83.64,72,72,5.06
503,Yaan,NG,2022-04-13 02:14:15,7.3833,8.5667,75.49,83,100,6.58
504,Baruun-Urt,MN,2022-04-13 02:12:02,46.6806,113.2792,37.08,28,100,20.67
505,Bongandanga,CD,2022-04-13 02:14:16,1.5,21.05,72.09,85,28,0.58
506,Port Keats,AU,2022-04-13 02:14:17,-14.25,129.55,89.71,55,93,8.32
507,Canakkale,TR,2022-04-13 02:14:18,40.0833,26.8333,32.58,75,0,2.17
508,Nassau,US,2022-04-13 02:14:19,40.7507,-73.5829,63.01,71,0,4.61
509,Guerrero Negro,MX,2022-04-13 02:14:20,27.9769,-114.0611,58.95,63,1,22.93
510,Santa Clara,CU,2022-04-13 02:14:20,22.4,-79.9667,73.06,83,75,10.36
511,Visnes,NO,2022-04-13 02:14:22,59.3556,5.2242,43.21,65,40,19.57
512,Romny,UA,2022-04-13 02:15:22,50.751,33.4747,34.41,99,100,13.73
513,Shu,KZ,2022-04-13 02:15:23,43.5983,73.7614,59.41,79,24,2.55
514,Am Timan,TD,2022-04-13 02:15:23,11.0297,20.2827,83.37,45,74,4.47
515,Srednekolymsk,RU,2022-04-13 02:15:24,67.45,153.6833,12.04,77,6,4.52
516,Coquimbo,CL,2022-04-13 02:15:24,-29.9533,-71.3436,55.13,87,0,4.61
517,Camacupa,AO,2022-04-13 02:15:24,-12.0167,17.4833,59.58,97,99,4.18
518,Altay,CN,2022-04-13 02:15:25,47.8667,88.1167,43.56,39,0,4.09
519,Tahoua,NE,2022-04-13 02:15:25,14.8888,5.2692,83.55,17,1,2.93
520,Doka,SD,2022-04-13 02:15:26,13.5167,35.7667,83.48,38,2,6.04
521,Brazzaville,CG,2022-04-13 02:15:27,-4.2658,15.2832,73.53,94,82,1.16
522,Brae,GB,2022-04-13 02:15:27,60.3964,-1.353,43.7,87,100,15.9
523,Gornopravdinsk,RU,2022-04-13 02:15:27,60.05,69.9,33.53,90,100,4.68
524,Zheleznodorozhnyy,RU,2022-04-13 02:15:28,55.7503,38.0042,39.42,98,100,7.85
525,Channel-Port Aux Basques,CA,2022-04-13 02:15:28,47.5702,-59.1367,34.93,74,97,6.06
526,Conde,BR,2022-04-13 02:15:29,-7.2597,-34.9075,78.26,89,40,4.61
527,Bacolod,PH,2022-04-13 02:15:29,10.6667,122.95,77.99,82,100,4.03
528,Kudat,MY,2022-04-13 02:15:29,6.8837,116.8477,85.93,74,20,6.91
529,Khani,GE,2022-04-13 02:15:30,41.9563,42.9566,31.57,99,100,2.39
530,La Baneza,ES,2022-04-13 02:15:31,42.3003,-5.8977,42.69,90,6,5.12
531,Yeroham,IL,2022-04-13 02:15:31,30.9872,34.9314,49.41,84,0,3.38
532,Sao Felix Do Xingu,BR,2022-04-13 02:15:31,-6.6447,-51.995,72.39,98,89,1.07
533,Tabunok,PH,2022-04-13 02:15:32,10.7786,124.0122,78.85,82,100,7.87
534,Katsuura,JP,2022-04-13 02:13:31,35.1333,140.3,68.9,84,100,13.04
535,Olinda,BR,2022-04-13 02:15:33,-8.0089,-34.8553,82.13,74,20,3.44
536,Gomel,BY,2022-04-13 02:15:33,52.4345,30.9754,37.81,100,100,17.9
537,Corbi,RO,2022-04-13 02:15:34,45.2833,24.8,32.41,71,1,4.81
538,Kruisfontein,ZA,2022-04-13 02:12:04,-34.0033,24.7314,63.57,73,2,2.93
539,Qarchi Gak,AF,2022-04-13 02:11:10,37.04,66.7889,71.6,29,71,5.01
540,Andijon,UZ,2022-04-13 02:15:35,40.7821,72.3442,63.68,67,96,0.0
541,Soyo,AO,2022-04-13 02:15:35,-6.1349,12.3689,77.61,89,66,4.94
542,Along,IN,2022-04-13 02:15:35,28.1667,94.7667,74.53,73,67,0.47
543,Filingue,NE,2022-04-13 02:15:36,14.3521,3.3168,90.95,19,16,1.74
544,Sibolga,ID,2022-04-13 02:15:37,1.7427,98.7792,82.94,70,17,0.49
545,Kosa,RU,2022-04-13 02:15:37,59.9445,54.9977,30.51,97,18,3.36
546,Portland,US,2022-04-13 02:10:55,45.5234,-122.6762,43.52,89,75,11.5
547,Pangnirtung,CA,2022-04-13 02:15:38,66.1451,-65.7125,4.77,97,100,5.32
548,Alihe,CN,2022-04-13 02:15:38,50.5667,123.7167,39.7,29,57,7.02
549,Kalmunai,LK,2022-04-13 02:15:38,7.4167,81.8167,80.65,80,91,5.64
550,Avera,US,2022-04-13 02:14:45,33.194,-82.5271,67.51,72,100,6.46
551,Yerofey Pavlovich,RU,2022-04-13 02:15:39,53.9667,121.9667,35.1,30,92,7.81
552,Henties Bay,NA,2022-04-13 02:15:39,-22.116,14.2845,62.42,80,97,9.13
553,Mantua,IT,2022-04-13 02:11:45,45.1667,10.7833,49.33,81,100,1.01
554,Los Andes,CL,2022-04-13 02:13:20,-32.8337,-70.5983,57.0,35,100,1.68
555,Puerto Palomas,MX,2022-04-13 02:15:40,31.7667,-107.6167,67.24,27,19,30.58
556,Ilhabela,BR,2022-04-13 02:15:41,-23.7781,-45.3581,75.11,90,100,2.91
557,Funadhoo,MV,2022-04-13 02:16:41,6.15,73.2667,84.31,70,60,7.07
558,Yulara,AU,2022-04-13 02:12:59,-25.2406,130.9889,94.84,18,24,17.27
559,Warrensburg,US,2022-04-13 02:16:42,38.7628,-93.7361,73.8,63,0,21.85
560,Norman Wells,CA,2022-04-13 02:13:26,65.282,-126.8329,22.15,84,14,7.23
561,Cedar Rapids,US,2022-04-13 02:16:26,42.0083,-91.6441,68.88,84,75,19.57
562,Honiara,SB,2022-04-13 02:16:43,-9.4333,159.95,87.48,63,12,6.91
563,Sol-Iletsk,RU,2022-04-13 02:16:43,51.1631,54.9918,39.76,94,1,8.12
564,Defiance,US,2022-04-13 02:16:44,41.3334,-84.45,66.18,68,100,9.22
565,Gardelegen,DE,2022-04-13 02:16:22,52.5252,11.3952,46.89,73,100,9.08
566,Namie,JP,2022-04-13 02:14:51,37.4833,141.0,81.72,57,100,4.23
567,Jardim,BR,2022-04-13 02:16:45,-21.4803,-56.1381,71.76,97,52,4.18
568,Hovd,MN,2022-04-13 02:16:45,48.0056,91.6419,37.17,32,11,5.73
569,Lakki Marwat,PK,2022-04-13 02:16:46,32.6079,70.9114,78.58,36,62,6.42
570,Bombay,IN,2022-04-13 02:12:04,19.0144,72.8479,84.18,70,81,0.0
571,Geraldton,AU,2022-04-13 02:16:46,-28.7667,114.6,72.01,60,0,13.8
572,At-Bashi,KG,2022-04-13 02:16:47,41.1702,75.8106,48.97,53,87,0.83
573,Ngunguru,NZ,2022-04-13 02:16:47,-35.6167,174.5,68.65,70,100,17.49
574,Dukat,RU,2022-04-13 02:16:48,62.55,155.55,6.26,81,51,6.91
575,Imbituba,BR,2022-04-13 02:16:48,-28.24,-48.6703,74.82,92,5,5.08
576,Chikhli,IN,2022-04-13 02:16:48,20.35,76.25,85.66,17,49,8.81
577,Novotroitskaya,RU,2022-04-13 02:16:49,45.3267,41.5253,40.93,84,100,22.32
578,Razole,IN,2022-04-13 02:16:49,16.4833,81.8333,84.9,76,88,4.74
579,Taoudenni,ML,2022-04-13 02:15:52,22.6783,-3.9836,83.1,6,18,6.76
580,Derzhavinsk,KZ,2022-04-13 02:16:50,51.1,66.3167,44.62,77,3,8.77
581,Saint-Joseph,RE,2022-04-13 02:16:50,-21.3667,55.6167,75.58,84,95,15.95
582,Kailua,US,2022-04-13 02:12:14,21.4022,-157.7394,85.98,72,51,8.01
